
 .... [TRUNCATED] 
<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<< 
 > Dato                                      :  Mon Dec  1 13:16:13 2014 
 > Slag                                      :  UP 
 > Ár                                        :  2014 
 > Skipabólk/-ar                             :  18 19 
 > Byrjanar og enda mánaŵ fyri ALK/ALD       :  FEB-DEC 
 > Skipabólk/-ar, sum longdir eru lántar frá :  0 
 > Skipabólk/-ar, sum vektir eru lántar frá  :  0 
 > Skipabólk/-ar, sum aldrar eru lántar frá  :  0 
 > ICES-øki                                  :  VB1 
 <<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<
 .... [TRUNCATED] 
>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>> 
> Alpha	 = 0.01330391
> Beta	 = 2.879266
> R^2	 = 0.9773242
> N	 = 4749
> Veida (kg.)	  = 0
> Rundveida (kg.) = 0
<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<
 .... [TRUNCATED] 
>>>>>>>>>>>>>> 	 ALK-lykil 	 <<<<<<<<<<<<
 .... [TRUNCATED] 
$ALK
    longd 0 1 2 3  4  5  6 7 8 9 10 11 12 13 14 15 Sum Matad
65     65 0 0 0 0  2 15 12 5 0 0  0  0  0  0  0  0  34   336
66     66 0 0 0 0  2  4  9 3 1 0  0  0  0  0  0  0  19   256
67     67 0 0 0 0  1 11 14 6 0 0  0  0  0  0  0  0  32   255
68     68 0 0 0 0  1  7  6 3 0 0  0  0  0  0  0  0  17   224
69     69 0 0 0 0  0  6  5 5 0 0  0  0  0  0  0  0  16   206
70     70 0 0 0 0  0  2  4 7 0 0  0  0  0  0  0  0  13   200
71     71 0 0 0 0  0  2  1 4 0 0  0  0  0  0  0  0   7   169
72     72 0 0 0 0  0  1  6 1 0 0  0  0  0  0  0  0   8   144
73     73 0 0 0 0  0  1  5 3 0 0  0  0  0  0  0  0   9   140
74     74 0 0 0 0  0  0  6 4 0 0  0  0  0  0  0  0  10    99
75     75 0 0 0 0  0  0  5 3 0 0  0  0  0  0  0  0   8    94
76     76 0 0 0 0  0  0  4 1 1 0  0  0  0  0  0  0   6    85
77     77 0 0 0 0  0  0  1 2 0 0  0  0  0  0  0  0   3    62
78     78 0 0 0 0  0  0  0 1 0 0  0  0  0  0  0  0   1    48
79     79 0 0 0 0  0  0  1 2 0 0  0  0  0  0  0  0   3    41
80     80 0 0 0 0  0  0  1 0 0 0  0  0  0  0  0  0   1    52
81     81 0 0 0 0  0  0  1 3 1 0  0  0  0  0  0  0   5    50
82     82 0 0 0 0  0  0  1 1 1 0  0  0  0  0  0  0   3    44
83     83 0 0 0 0  0  0  0 2 2 0  0  0  0  0  0  0   4    49
84     84 0 0 0 0  0  0  0 0 0 0  0  0  0  0  0  0   0    40
85     85 0 0 0 0  0  0  0 0 2 0  0  0  0  0  0  0   2    41
86     86 0 0 0 0  0  0  0 1 0 1  0  0  0  0  0  0   2    34
87     87 0 0 0 0  0  0  0 0 0 1  0  0  0  0  0  0   1    52
88     88 0 0 0 0  0  0  0 0 0 3  0  0  0  0  0  0   3    38
89     89 0 0 0 0  0  0  0 0 1 1  0  0  0  0  0  0   2    38
90     90 0 0 0 0  0  0  0 0 1 0  0  0  0  0  0  0   1    53
91     91 0 0 0 0  0  0  0 0 0 2  1  1  1  0  0  0   5    44
92     92 0 0 0 0  0  0  0 0 0 0  0  0  0  0  0  0   0    50
93     93 0 0 0 0  0  0  0 0 0 0  0  1  0  0  0  0   1    42
94     94 0 0 0 0  0  0  0 0 0 0  0  0  0  0  0  0   0    34
95     95 0 0 0 0  0  0  0 0 0 0  1  1  1  0  0  0   3    48
96     96 0 0 0 0  0  0  0 0 0 0  1  0  0  0  0  0   1    26
97     97 0 0 0 0  0  0  0 0 0 0  0  0  1  0  0  0   1    27
98     98 0 0 0 0  0  0  0 0 0 0  0  0  0  0  0  0   0     9
99     99 0 0 0 0  0  0  0 0 0 0  0  0  0  0  0  0   0     9
100   100 0 0 0 0  0  0  0 0 0 0  0  0  0  0  0  0   0    10
101   101 0 0 0 0  0  0  0 0 0 0  0  0  0  0  0  0   0     3
102   102 0 0 0 0  0  0  0 0 0 0  0  0  0  0  0  0   0     3
103   103 0 0 0 0  0  0  0 0 0 0  0  0  0  0  0  0   0     6
104   104 0 0 0 0  0  0  0 0 0 0  0  0  0  0  0  0   0     2
105   105 0 0 0 0  0  0  0 0 0 0  0  0  0  0  0  0   0     4
106   106 0 0 0 0  0  0  0 0 0 0  0  0  0  0  0  0   0     2
107   107 0 0 0 0  0  0  0 0 0 0  0  0  0  0  0  0   0     1
108   108 0 0 0 0  0  0  0 0 0 0  0  0  0  0  0  0   0     0
109   109 0 0 0 0  0  0  0 0 0 0  0  0  0  0  0  0   0     0
110   110 0 0 0 0  0  0  0 0 0 0  0  0  0  0  0  0   0     1
111   111 0 0 0 0  0  0  0 0 0 0  0  0  0  0  0  0   0     0
112   112 0 0 0 0  0  0  0 0 0 0  0  0  0  0  1  0   1     1
113   113 0 0 0 0  0  0  0 0 0 0  0  0  0  0  0  0   0     0
114   114 0 0 0 0  0  0  0 0 0 0  0  0  0  0  0  0   0     0
115   115 0 0 0 0  0  0  0 0 0 0  0  0  0  0  0  0   0     0
116   116 0 0 0 0  0  0  0 0 0 0  0  0  0  0  0  0   0     1
117   117 0 0 0 0  0  0  0 0 0 0  0  0  0  0  0  0   0     0
118   118 0 0 0 0  0  0  0 0 0 0  0  0  0  0  0  0   0     0
119   119 0 0 0 0  0  0  0 0 0 0  0  0  0  0  0  0   0     0
120   120 0 0 0 0  0  0  0 0 0 0  0  0  0  0  0  0   0     0
121   121 0 0 0 0  0  0  0 0 0 0  0  0  0  0  0  0   0     0
122   122 0 0 0 0  0  0  0 0 0 0  0  0  0  0  0  0   0     0
123   123 0 0 0 0  0  0  0 0 0 0  0  0  0  0  0  0   0     0
124   124 0 0 0 0  0  0  0 0 0 0  0  0  0  0  0  0   0     0
125   125 0 0 0 0  0  0  0 0 0 0  0  0  0  0  0  0   0     0
126   126 0 0 0 0  0  0  0 0 0 0  0  0  0  0  0  0   0     0
127   127 0 0 0 0  0  0  0 0 0 0  0  0  0  0  0  0   0     0
128   128 0 0 0 0  0  0  0 0 0 0  0  0  0  0  0  0   0     0
129   129 0 0 0 0  0  0  0 0 0 0  0  0  0  0  0  0   0     0
130   130 0 0 0 0  0  0  0 0 0 0  0  0  0  0  0  0   0     0
131   131 0 0 0 0  0  0  0 0 0 0  0  0  0  0  0  0   0     0
132   132 0 0 0 0  0  0  0 0 0 0  0  0  0  0  0  0   0     0
133   133 0 0 0 0  0  0  0 0 0 0  0  0  0  0  0  0   0     0
134   134 0 0 0 0  0  0  0 0 0 0  0  0  0  0  0  0   0     0
135   135 0 0 0 0  0  0  0 0 0 0  0  0  0  0  0  0   0     0
136   136 0 0 0 0  0  0  0 0 0 0  0  0  0  0  0  0   0     0
137   137 0 0 0 0  0  0  0 0 0 0  0  0  0  0  0  0   0     0
138   138 0 0 0 0  0  0  0 0 0 0  0  0  0  0  0  0   0     0
139   139 0 0 0 0  0  0  0 0 0 0  0  0  0  0  0  0   0     0
140   140 0 0 0 0  0  0  0 0 0 0  0  0  0  0  0  0   0     0
141   141 0 0 0 0  0  0  0 0 0 0  0  0  0  0  0  0   0     0
142   142 0 0 0 0  0  0  0 0 0 0  0  0  0  0  0  0   0     0
143   143 0 0 0 0  0  0  0 0 0 0  0  0  0  0  0  0   0     0
144   144 0 0 0 0  0  0  0 0 0 0  0  0  0  0  0  0   0     0
145   145 0 0 0 0  0  0  0 0 0 0  0  0  0  0  0  0   0     0
146   146 0 0 0 0  0  0  0 0 0 0  0  0  0  0  0  0   0     0
147   147 0 0 0 0  0  0  0 0 0 0  0  0  0  0  0  0   0     0
148   148 0 0 0 0  0  0  0 0 0 0  0  0  0  0  0  0   0     0
149   149 0 0 0 0  0  0  0 0 0 0  0  0  0  0  0  0   0     0
150   150 0 0 0 0  0  0  0 0 0 0  0  0  0  0  0  0   0     0

$ALK.j
    longd 0 1 2     3      4      5     6     7     8     9    10    11    12
1       1 0 0 0 0.000  0.000  0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
2       2 0 0 0 0.000  0.000  0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
3       3 0 0 0 0.000  0.000  0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
4       4 0 0 0 0.000  0.000  0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
5       5 0 0 0 0.000  0.000  0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
6       6 0 0 0 0.000  0.000  0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
7       7 0 0 0 0.000  0.000  0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
8       8 0 0 0 0.000  0.000  0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
9       9 0 0 0 0.000  0.000  0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
10     10 0 0 0 0.000  0.000  0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
11     11 0 0 0 0.000  0.000  0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
12     12 0 0 0 0.000  0.000  0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
13     13 0 0 0 0.000  0.000  0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
14     14 0 0 0 0.000  0.000  0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
15     15 0 0 0 0.000  0.000  0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
16     16 0 0 0 0.000  0.000  0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
17     17 0 0 0 0.000  0.000  0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
18     18 0 0 0 0.000  0.000  0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
19     19 0 0 0 0.000  0.000  0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
20     20 0 0 0 0.000  0.000  0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
21     21 0 0 0 0.000  0.000  0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
22     22 0 0 0 0.000  0.000  0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
23     23 0 0 0 0.000  0.000  0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
24     24 0 0 0 0.000  0.000  0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
25     25 0 0 0 0.000  0.000  0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
26     26 0 0 0 0.000  0.000  0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
27     27 0 0 0 0.000  0.000  0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
28     28 0 0 0 0.000  0.000  0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
29     29 0 0 0 0.000  0.000  0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
30     30 0 0 0 0.000  0.000  0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
31     31 0 0 0 0.000  0.000  0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
32     32 0 0 0 0.000  0.000  0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
33     33 0 0 0 0.000  0.000  0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
34     34 0 0 0 0.000  0.000  0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
35     35 0 0 0 0.000  0.000  0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
36     36 0 0 0 0.000  0.000  0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
37     37 0 0 0 0.000  0.000  0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
38     38 0 0 0 0.000  0.001  0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
39     39 0 0 0 0.000  0.002  0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
40     40 0 0 0 0.001  0.005  0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
41     41 0 0 0 0.004  0.013  0.000 0.001 0.000 0.000 0.000 0.000 0.000 0.000
42     42 0 0 0 0.012  0.033  0.001 0.002 0.000 0.000 0.000 0.000 0.000 0.000
43     43 0 0 0 0.032  0.078  0.004 0.004 0.000 0.000 0.000 0.000 0.000 0.000
44     44 0 0 0 0.075  0.174  0.011 0.007 0.000 0.000 0.000 0.000 0.000 0.000
45     45 0 0 0 0.160  0.365  0.026 0.013 0.001 0.000 0.000 0.000 0.000 0.000
46     46 0 0 0 0.311  0.718  0.062 0.023 0.002 0.000 0.000 0.000 0.000 0.000
47     47 0 0 0 0.553  1.325  0.139 0.041 0.003 0.001 0.000 0.000 0.000 0.000
48     48 0 0 0 0.896  2.292  0.293 0.070 0.006 0.001 0.000 0.000 0.000 0.000
49     49 0 0 0 1.326  3.718  0.585 0.116 0.010 0.001 0.000 0.000 0.000 0.000
50     50 0 0 0 1.789  5.655  1.103 0.187 0.018 0.002 0.000 0.000 0.000 0.000
51     51 0 0 0 2.201  8.068  1.964 0.293 0.029 0.003 0.000 0.000 0.000 0.000
52     52 0 0 0 2.472 10.793  3.306 0.447 0.048 0.004 0.000 0.000 0.000 0.000
53     53 0 0 0 2.532 13.542  5.259 0.663 0.075 0.006 0.000 0.000 0.000 0.000
54     54 0 0 0 2.366 15.934  7.905 0.956 0.117 0.008 0.000 0.000 0.000 0.000
55     55 0 0 0 2.017 17.583 11.228 1.340 0.176 0.011 0.000 0.000 0.000 0.000
56     56 0 0 0 1.569 18.195 15.072 1.826 0.259 0.014 0.000 0.000 0.000 0.000
57     57 0 0 0 1.113 17.658 19.119 2.420 0.371 0.019 0.000 0.000 0.000 0.000
58     58 0 0 0 0.720 16.071 22.918 3.117 0.519 0.025 0.000 0.000 0.000 0.000
59     59 0 0 0 0.425 13.717 25.961 3.904 0.708 0.033 0.000 0.000 0.000 0.000
60     60 0 0 0 0.229 10.980 27.791 4.755 0.941 0.042 0.000 0.000 0.000 0.000
61     61 0 0 0 0.113  8.242 28.113 5.630 1.220 0.053 0.000 0.000 0.000 0.000
62     62 0 0 0 0.050  5.802 26.874 6.481 1.542 0.067 0.000 0.000 0.000 0.000
63     63 0 0 0 0.021  3.831 24.277 7.255 1.900 0.083 0.000 0.000 0.000 0.000
64     64 0 0 0 0.008  2.372 20.725 7.896 2.282 0.101 0.000 0.000 0.000 0.000
65     65 0 0 0 0.003  1.377 16.719 8.355 2.673 0.122 0.000 0.000 0.000 0.000
66     66 0 0 0 0.001  0.750 12.746 8.596 3.053 0.145 0.000 0.000 0.000 0.000
67     67 0 0 0 0.000  0.383  9.182 8.599 3.399 0.171 0.000 0.000 0.000 0.000
68     68 0 0 0 0.000  0.183  6.251 8.363 3.691 0.199 0.000 0.000 0.000 0.000
69     69 0 0 0 0.000  0.082  4.022 7.909 3.907 0.229 0.000 0.000 0.000 0.000
70     70 0 0 0 0.000  0.035  2.445 7.272 4.032 0.261 0.000 0.000 0.000 0.000
71     71 0 0 0 0.000  0.014  1.405 6.501 4.058 0.293 0.000 0.000 0.000 0.000
72     72 0 0 0 0.000  0.005  0.763 5.650 3.982 0.325 0.000 0.000 0.000 0.000
73     73 0 0 0 0.000  0.002  0.391 4.775 3.809 0.356 0.000 0.000 0.000 0.000
74     74 0 0 0 0.000  0.001  0.190 3.923 3.553 0.386 0.000 0.000 0.000 0.000
75     75 0 0 0 0.000  0.000  0.087 3.134 3.232 0.413 0.000 0.000 0.000 0.000
76     76 0 0 0 0.000  0.000  0.038 2.435 2.866 0.436 0.000 0.000 0.000 0.000
77     77 0 0 0 0.000  0.000  0.015 1.839 2.478 0.455 0.000 0.000 0.000 0.000
78     78 0 0 0 0.000  0.000  0.006 1.350 2.089 0.470 0.000 0.000 0.000 0.000
79     79 0 0 0 0.000  0.000  0.002 0.964 1.717 0.479 0.000 0.000 0.000 0.000
80     80 0 0 0 0.000  0.000  0.001 0.669 1.376 0.483 0.000 0.000 0.000 0.000
81     81 0 0 0 0.000  0.000  0.000 0.452 1.075 0.480 0.000 0.000 0.000 0.000
82     82 0 0 0 0.000  0.000  0.000 0.296 0.819 0.472 0.002 0.000 0.000 0.000
83     83 0 0 0 0.000  0.000  0.000 0.189 0.608 0.459 0.015 0.000 0.000 0.000
84     84 0 0 0 0.000  0.000  0.000 0.117 0.441 0.440 0.072 0.000 0.000 0.001
85     85 0 0 0 0.000  0.000  0.000 0.071 0.311 0.417 0.256 0.001 0.000 0.004
86     86 0 0 0 0.000  0.000  0.000 0.041 0.214 0.391 0.666 0.005 0.001 0.009
87     87 0 0 0 0.000  0.000  0.000 0.024 0.144 0.362 1.259 0.014 0.007 0.022
88     88 0 0 0 0.000  0.000  0.000 0.013 0.094 0.331 1.730 0.035 0.026 0.046
89     89 0 0 0 0.000  0.000  0.000 0.007 0.060 0.299 1.730 0.076 0.081 0.085
90     90 0 0 0 0.000  0.000  0.000 0.004 0.037 0.267 1.259 0.144 0.194 0.143
91     91 0 0 0 0.000  0.000  0.000 0.002 0.023 0.235 0.666 0.238 0.363 0.216
92     92 0 0 0 0.000  0.000  0.000 0.001 0.013 0.205 0.256 0.340 0.528 0.293
93     93 0 0 0 0.000  0.000  0.000 0.000 0.008 0.176 0.072 0.421 0.598 0.356
94     94 0 0 0 0.000  0.000  0.000 0.000 0.004 0.150 0.015 0.452 0.528 0.389
95     95 0 0 0 0.000  0.000  0.000 0.000 0.002 0.126 0.002 0.421 0.363 0.383
96     96 0 0 0 0.000  0.000  0.000 0.000 0.001 0.104 0.000 0.340 0.194 0.338
97     97 0 0 0 0.000  0.000  0.000 0.000 0.001 0.086 0.000 0.238 0.081 0.268
98     98 0 0 0 0.000  0.000  0.000 0.000 0.000 0.069 0.000 0.144 0.026 0.191
99     99 0 0 0 0.000  0.000  0.000 0.000 0.000 0.056 0.000 0.076 0.007 0.122
100   100 0 0 0 0.000  0.000  0.000 0.000 0.000 0.044 0.000 0.035 0.001 0.070
101   101 0 0 0 0.000  0.000  0.000 0.000 0.000 0.034 0.000 0.014 0.000 0.036
102   102 0 0 0 0.000  0.000  0.000 0.000 0.000 0.026 0.000 0.005 0.000 0.017
103   103 0 0 0 0.000  0.000  0.000 0.000 0.000 0.020 0.000 0.001 0.000 0.007
104   104 0 0 0 0.000  0.000  0.000 0.000 0.000 0.015 0.000 0.000 0.000 0.003
105   105 0 0 0 0.000  0.000  0.000 0.000 0.000 0.011 0.000 0.000 0.000 0.001
106   106 0 0 0 0.000  0.000  0.000 0.000 0.000 0.008 0.000 0.000 0.000 0.000
107   107 0 0 0 0.000  0.000  0.000 0.000 0.000 0.006 0.000 0.000 0.000 0.000
108   108 0 0 0 0.000  0.000  0.000 0.000 0.000 0.004 0.000 0.000 0.000 0.000
109   109 0 0 0 0.000  0.000  0.000 0.000 0.000 0.003 0.000 0.000 0.000 0.000
110   110 0 0 0 0.000  0.000  0.000 0.000 0.000 0.002 0.000 0.000 0.000 0.000
111   111 0 0 0 0.000  0.000  0.000 0.000 0.000 0.001 0.000 0.000 0.000 0.000
112   112 0 0 0 0.000  0.000  0.000 0.000 0.000 0.001 0.000 0.000 0.000 0.000
113   113 0 0 0 0.000  0.000  0.000 0.000 0.000 0.001 0.000 0.000 0.000 0.000
114   114 0 0 0 0.000  0.000  0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
115   115 0 0 0 0.000  0.000  0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
116   116 0 0 0 0.000  0.000  0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
117   117 0 0 0 0.000  0.000  0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
118   118 0 0 0 0.000  0.000  0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
119   119 0 0 0 0.000  0.000  0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
120   120 0 0 0 0.000  0.000  0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
121   121 0 0 0 0.000  0.000  0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
122   122 0 0 0 0.000  0.000  0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
123   123 0 0 0 0.000  0.000  0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
124   124 0 0 0 0.000  0.000  0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
125   125 0 0 0 0.000  0.000  0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
126   126 0 0 0 0.000  0.000  0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
127   127 0 0 0 0.000  0.000  0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
128   128 0 0 0 0.000  0.000  0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
129   129 0 0 0 0.000  0.000  0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
130   130 0 0 0 0.000  0.000  0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
131   131 0 0 0 0.000  0.000  0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
132   132 0 0 0 0.000  0.000  0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
